complaint_id,customer_id,issue_type,severity,complaint_date,resolution_status,resolution_date
CMP02665,CUST007164,Statement Error,High,07-01-2023,Pending Review,16-08-2023
CMP02666,CUST006236,Card Not Received,Medium,06-09-2024,Closed,10-07-2024
CMP02667,CUST014067,Wrong Amount Charged,Medium,06-03-2026,Escalated,16-08-2023
CMP02668,CUST001818,Fraudulent Charge,Medium,19-01-2026,Resolved,16-08-2023
CMP02669,CUST004694,Card Not Received,Low,11-08-2023,Resolved,Low
CMP02670,CUST008738,Card Damaged,High,15-08-2024,Pending Review,24-09-2024
CMP02671,CUST012088,Card Damaged,Medium,17-04-2023,Escalated,30-05-2023
CMP02672,CUST002821,Late Fee Dispute,Medium,07-10-2025,Escalated,16-08-2023
CMP02673,CUST006064,Interest Rate Query,Low,17-05-2023,Pending Review,22-05-2023
CMP02674,CUST001363,Interest Rate Query,Critical,15-04-2026,Closed,20-04-2026
CMP02675,CUST002793,Billing Dispute,Low,20-04-2026,Resolved,26-04-2026
CMP02676,CUST003891,Fraudulent Charge,Low,24-03-2025,Pending Review,31-03-2025
CMP02677,CUST014793,Interest Rate Query,Critical,02-08-2023,Pending Review,13-02-2023
CMP02678,CUST003276,Fraudulent Charge,High,08-06-2023,Open,16-08-2023
CMP02679,CUST012318,Interest Rate Query,Medium,18-05-2025,In Progress,16-08-2023
CMP02680,CUST006006,Late Fee Dispute,Low,31-01-2022,Resolved,Low
CMP02681,CUST004701,Reward Points Missing,Low,29-09-2024,Open,10-11-2024
CMP02682,CUST007327,Statement Error,Critical,19-03-2023,Open,19-04-2023
CMP02683,CUST002451,Interest Rate Query,High,20-06-2024,Resolved,16-08-2023
CMP02684,CUST010597,Reward Points Missing,Medium,06-05-2024,Closed,25-06-2024
CMP02685,CUST001502,App Not Working,High,24-02-2025,Pending Review,16-08-2023
CMP02686,CUST010859,Fraudulent Charge,Medium,25-12-2023,Closed,26-01-2024
CMP02687,CUST008555,Interest Rate Query,Low,21-12-2022,Pending Review,Low
CMP02688,CUST005172,Reward Points Missing,Medium,09-09-2022,Open,17-10-2022
CMP02689,CUST002565,Card Damaged,Critical,03-03-2023,Resolved,23-03-2023
CMP02690,CUST014725,Wrong Amount Charged,High,22-07-2024,Pending Review,09-04-2024
CMP02691,CUST000660,Fraudulent Charge,Low,31-07-2023,Open,02-09-2023
CMP02692,CUST008268,Interest Rate Query,High,26-04-2025,Resolved,06-05-2025
CMP02693,CUST009500,Billing Dispute,High,29-11-2022,In Progress,05-01-2023
CMP02694,CUST013227,Billing Dispute,Medium,24-05-2024,Pending Review,16-08-2023
CMP02695,CUST005152,Wrong Amount Charged,Low,23-12-2024,Open,16-08-2023
CMP02696,CUST011489,App Not Working,Low,18-03-2024,Resolved,14-04-2024
CMP02697,CUST010656,Billing Dispute,Low,02-04-2026,Open,05-05-2026
CMP02698,CUST002875,Late Fee Dispute,Critical,23-04-2026,Open,20-05-2026
CMP02699,CUST006978,Card Damaged,Medium,26-01-2023,Open,16-08-2023
CMP02700,CUST004119,Late Fee Dispute,Medium,20-11-2022,Closed,27-11-2022
CMP02701,CUST006138,Fraudulent Charge,Medium,12-12-2024,Closed,16-08-2023
CMP02702,CUST010784,Reward Points Missing,Critical,21-10-2024,Open,16-08-2023
CMP02703,CUST010887,Interest Rate Query,Critical,28-11-2025,Escalated,12-05-2025
CMP02704,CUST000755,Card Damaged,Low,23-07-2024,Escalated,30-07-2024
CMP02705,CUST000558,Interest Rate Query,Low,13-08-2023,Pending Review,13-08-2023
CMP02706,CUST002513,Wrong Amount Charged,Medium,30-03-2024,Resolved,02-04-2024
CMP02707,CUST010640,Billing Dispute,Low,19-05-2023,Open,23-06-2023
CMP02708,CUST002934,Card Damaged,Critical,24-01-2022,Open,21-02-2022
CMP02709,CUST010012,Interest Rate Query,Medium,06-10-2023,Resolved,16-10-2023
CMP02710,CUST006808,App Not Working,Critical,27-11-2023,Open,01-06-2024
CMP02711,CUST001186,Late Fee Dispute,Medium,17-10-2022,Pending Review,14-11-2022
CMP02712,CUST012279,Late Fee Dispute,Low,21-05-2026,Resolved,23-05-2026
CMP02713,CUST003887,Interest Rate Query,Critical,31-01-2026,Pending Review,16-08-2023
CMP02714,CUST006798,Wrong Amount Charged,High,10-02-2023,In Progress,16-08-2023
CMP02715,CUST003521,Card Damaged,Low,15-05-2024,In Progress,28-05-2024
CMP02716,CUST010121,Card Not Received,Low,01-12-2025,Resolved,15-02-2025
CMP02717,CUST011564,Statement Error,Medium,09-08-2026,Open,11-08-2026
CMP02718,CUST013557,Wrong Amount Charged,Low,27-02-2026,Closed,21-03-2026
CMP02719,CUST001734,Card Not Received,Medium,26-09-2023,Open,10-05-2023
CMP02720,CUST007265,Billing Dispute,Medium,14-09-2025,Closed,13-10-2025
CMP02721,CUST002928,App Not Working,Low,20-03-2022,Resolved,01-05-2022
CMP02722,CUST012521,App Not Working,Low,25-05-2023,Pending Review,21-06-2023
CMP02723,CUST014032,Card Damaged,Medium,22-02-2024,Open,16-08-2023
CMP02724,CUST000679,Interest Rate Query,Critical,28-01-2026,Open,01-02-2026
CMP02725,CUST012738,Wrong Amount Charged,High,29-08-2022,Open,18-09-2022
CMP02726,CUST011635,Card Damaged,High,27-06-2024,Open,05-07-2024
CMP02727,CUST008273,Reward Points Missing,Low,04-10-2024,Pending Review,17-11-2024
CMP02728,CUST001393,Interest Rate Query,High,15-07-2023,Escalated,23-07-2023
CMP02729,CUST002195,Wrong Amount Charged,Medium,30-09-2022,Resolved,15-10-2022
CMP02730,CUST004763,Card Not Received,High,03-07-2024,Resolved,19-03-2024
CMP02731,CUST007776,Late Fee Dispute,High,11-08-2025,Resolved,24-11-2025
CMP02732,CUST003513,Reward Points Missing,Medium,13-04-2025,Open,16-08-2023
CMP02733,CUST012678,Late Fee Dispute,High,29-08-2025,Resolved,02-09-2025
CMP02734,CUST010718,Billing Dispute,High,10-12-2023,Closed,16-11-2023
CMP02735,CUST012184,Billing Dispute,High,01-02-2022,Resolved,15-01-2022
CMP02736,CUST004039,Wrong Amount Charged,Low,14-02-2022,Resolved,31-03-2022
CMP02737,CUST000646,Statement Error,Medium,03-11-2022,Closed,02-12-2022
CMP02738,CUST014351,Late Fee Dispute,Medium,28-02-2025,Resolved,19-03-2025
CMP02739,CUST004477,Wrong Amount Charged,Low,22-08-2024,Closed,28-09-2024
CMP02740,CUST008592,Statement Error,Medium,28-10-2024,Open,17-11-2024
CMP02741,CUST006375,Fraudulent Charge,Low,11-04-2024,Closed,16-08-2023
CMP02742,CUST005993,Billing Dispute,Medium,07-02-2024,Open,30-07-2024
CMP02743,CUST009620,Card Not Received,Low,20-02-2026,Closed,04-02-2026
CMP02744,CUST009811,Card Damaged,Low,01-11-2022,Pending Review,25-02-2022
CMP02745,CUST003019,Reward Points Missing,Low,01-09-2026,Closed,01-12-2026
CMP02746,CUST013475,Billing Dispute,Medium,17-02-2022,Escalated,03-03-2022
CMP02747,CUST013977,Statement Error,Medium,15-02-2024,Closed,28-02-2024
CMP02748,CUST003247,Card Damaged,High,07-06-2022,Escalated,21-07-2022
CMP02749,CUST001723,Fraudulent Charge,High,31-07-2025,Resolved,09-07-2025
CMP02750,CUST008208,Interest Rate Query,High,24-06-2025,In Progress,06-07-2025
CMP02751,CUST009983,Statement Error,High,30-07-2023,Resolved,16-08-2023
CMP02752,CUST008343,Wrong Amount Charged,Critical,08-09-2022,In Progress,16-08-2023
CMP02753,CUST007831,Billing Dispute,Medium,11-06-2023,Open,28-06-2023
CMP02754,CUST011237,Card Damaged,Medium,10-04-2023,Open,29-04-2023
CMP02755,CUST007519,Fraudulent Charge,High,11-08-2022,In Progress,13-08-2022
CMP02756,CUST007667,App Not Working,Medium,28-06-2024,Open,19-07-2024
CMP02757,CUST003457,Reward Points Missing,High,30-03-2025,Closed,04-10-2025
CMP02758,CUST000297,Interest Rate Query,Low,12-11-2023,Pending Review,Low
CMP02759,CUST011202,Late Fee Dispute,Low,27-10-2025,Open,11-02-2025
CMP02760,CUST012715,Card Not Received,Medium,07-01-2023,Resolved,16-02-2023
CMP02761,CUST000296,Fraudulent Charge,Low,27-01-2022,Resolved,21-02-2022
CMP02762,CUST014411,Card Damaged,Medium,24-05-2024,Resolved,28-06-2024
CMP02763,CUST007442,App Not Working,High,14-10-2022,Escalated,24-11-2022
CMP02764,CUST014525,Wrong Amount Charged,Medium,11-10-2024,In Progress,16-08-2023
CMP02765,CUST011237,Wrong Amount Charged,High,15-03-2026,Resolved,16-08-2023
CMP02766,CUST010925,Wrong Amount Charged,High,23-10-2025,Open,14-11-2025
CMP02767,CUST013909,Statement Error,Critical,15-10-2024,Pending Review,16-08-2023
CMP02768,CUST014194,Card Not Received,Medium,05-09-2023,Escalated,06-01-2023
CMP02769,CUST008701,App Not Working,Low,01-09-2022,In Progress,14-10-2022
CMP02770,CUST012218,Billing Dispute,High,27-10-2024,Closed,11-07-2024
CMP02771,CUST012426,Late Fee Dispute,Low,21-08-2023,In Progress,09-02-2023
CMP02772,CUST007029,App Not Working,High,04-03-2022,Open,26-03-2022
CMP02773,CUST006292,Card Not Received,High,21-03-2026,Open,08-04-2026
CMP02774,CUST008339,Late Fee Dispute,High,08-06-2024,Closed,16-08-2023
CMP02775,CUST009439,Wrong Amount Charged,High,27-09-2023,Open,22-10-2023
CMP02776,CUST008143,Statement Error,Low,15-11-2025,Open,29-11-2025
CMP02777,CUST002054,Billing Dispute,Critical,02-03-2023,Escalated,25-02-2023
CMP02778,CUST007850,App Not Working,High,02-12-2023,Pending Review,16-08-2023
CMP02779,CUST007061,Interest Rate Query,Critical,20-12-2022,Resolved,16-08-2023
CMP02780,CUST011338,Late Fee Dispute,Critical,24-11-2025,Escalated,31-12-2025
CMP02781,CUST009143,Statement Error,High,02-03-2025,Open,17-03-2025
CMP02782,CUST011219,Interest Rate Query,Medium,31-08-2025,In Progress,09-08-2025
CMP02783,CUST002962,App Not Working,Low,08-06-2022,Closed,17-07-2022
CMP02784,CUST014594,Late Fee Dispute,High,06-02-2026,Pending Review,16-07-2026
CMP02785,CUST000556,Reward Points Missing,Medium,27-04-2023,Open,16-08-2023
CMP02786,CUST007791,Fraudulent Charge,Medium,16-03-2023,In Progress,16-03-2023
CMP02787,CUST011320,Reward Points Missing,Medium,07-10-2023,Escalated,16-08-2023
CMP02788,CUST012678,Reward Points Missing,Low,24-08-2023,In Progress,Low
CMP02789,CUST001413,Card Not Received,High,01-01-2022,Pending Review,30-01-2022
CMP02790,CUST001588,Late Fee Dispute,Medium,25-08-2022,Resolved,10-09-2022
CMP02791,CUST005772,Fraudulent Charge,High,06-09-2026,Resolved,13-07-2026
CMP02792,CUST001968,Statement Error,Medium,18-03-2025,Open,08-04-2025
CMP02793,CUST009992,App Not Working,Medium,30-08-2024,In Progress,17-09-2024
CMP02794,CUST010920,Card Damaged,Critical,22-07-2025,Pending Review,08-01-2025
CMP02795,CUST009274,Reward Points Missing,High,07-07-2025,Pending Review,16-07-2025
CMP02796,CUST004097,Reward Points Missing,High,11-03-2022,Open,16-08-2023
CMP02797,CUST010762,App Not Working,Critical,09-06-2022,Open,15-07-2022
CMP02798,CUST000064,Fraudulent Charge,High,31-03-2024,Open,24-04-2024
CMP02799,CUST001496,Card Damaged,Medium,31-05-2024,Open,27-06-2024
CMP02800,CUST003909,Reward Points Missing,Low,29-03-2023,Resolved,13-05-2023
CMP02801,CUST006248,Card Not Received,Critical,24-11-2024,Open,01-07-2025
CMP02802,CUST011064,Statement Error,High,12-04-2024,In Progress,23-12-2024
CMP02803,CUST014195,Wrong Amount Charged,High,22-01-2022,Escalated,16-08-2023
CMP02804,CUST001735,Interest Rate Query,Medium,17-07-2022,Resolved,17-08-2022
CMP02805,CUST008917,Interest Rate Query,High,06-12-2024,In Progress,11-01-2025
CMP02806,CUST011287,Fraudulent Charge,Low,08-08-2023,In Progress,16-08-2023
CMP02807,CUST010211,Interest Rate Query,Low,04-11-2022,Open,12-06-2022
CMP02808,CUST012589,Card Not Received,Low,20-02-2022,Open,28-03-2022
CMP02809,CUST010103,Card Not Received,High,17-11-2023,Escalated,24-12-2023
CMP02810,CUST003561,Reward Points Missing,Low,27-12-2025,Resolved,04-01-2026
CMP02811,CUST009245,Fraudulent Charge,Low,06-08-2022,Closed,20-06-2022
CMP02812,CUST012694,Card Not Received,High,17-12-2023,Closed,01-09-2024
CMP02813,CUST001861,Interest Rate Query,Low,12-03-2023,In Progress,21-12-2023
CMP02814,CUST012328,Late Fee Dispute,High,28-02-2026,Resolved,13-03-2026
CMP02815,CUST011132,Wrong Amount Charged,Medium,01-07-2026,Escalated,16-07-2026
CMP02816,CUST012954,Interest Rate Query,High,12-04-2022,Resolved,15-04-2022
CMP02817,CUST012097,Fraudulent Charge,High,13-05-2023,Open,12-06-2023
CMP02818,CUST004198,Billing Dispute,Critical,11-06-2022,Resolved,17-12-2022
CMP02819,CUST003392,Statement Error,High,14-06-2025,In Progress,16-08-2023
CMP02820,CUST007636,Wrong Amount Charged,Medium,29-06-2026,Resolved,13-08-2026
CMP02821,CUST007715,Interest Rate Query,High,12-09-2023,In Progress,16-08-2023
CMP02822,CUST007472,Billing Dispute,High,01-09-2025,Resolved,16-08-2023
CMP02823,CUST009266,Interest Rate Query,Low,12-08-2025,Closed,16-08-2023
CMP02824,CUST009582,Card Damaged,Medium,07-07-2026,Escalated,16-08-2023
CMP02825,CUST013647,Reward Points Missing,Low,15-07-2022,Pending Review,16-08-2023
CMP02826,CUST001924,Billing Dispute,Low,20-07-2026,Resolved,29-08-2026
CMP02827,CUST013141,Statement Error,High,30-07-2024,Resolved,08-11-2024
CMP02828,CUST007648,Statement Error,High,28-06-2024,Pending Review,08-07-2024
CMP02829,CUST006453,Statement Error,Medium,30-08-2024,Escalated,01-09-2024
CMP02830,CUST014472,Billing Dispute,Low,24-06-2026,Resolved,16-07-2026
CMP02831,CUST004232,Interest Rate Query,Low,02-03-2022,Resolved,16-08-2023
CMP02832,CUST013373,App Not Working,Low,11-04-2023,Resolved,16-08-2023
CMP02833,CUST012302,App Not Working,High,19-11-2023,Closed,16-12-2023
CMP02834,CUST010712,Statement Error,High,04-05-2026,Closed,07-05-2026
CMP02835,CUST003497,Interest Rate Query,Low,23-02-2023,In Progress,24-03-2023
CMP02836,CUST014323,Statement Error,High,13-08-2024,Closed,09-10-2024
CMP02837,CUST004302,Reward Points Missing,Medium,19-05-2024,Open,20-06-2024
CMP02838,CUST005737,Late Fee Dispute,Medium,19-02-2025,In Progress,30-03-2025
CMP02839,CUST001075,Card Damaged,Medium,24-10-2024,Resolved,09-11-2024
CMP02840,CUST012923,Statement Error,Medium,08-01-2023,Pending Review,16-08-2023
CMP02841,CUST014018,Billing Dispute,Low,11-03-2025,Resolved,27-11-2025
CMP02842,CUST008358,Card Not Received,Low,11-10-2024,Open,16-08-2023
CMP02843,CUST006656,Card Not Received,Low,22-05-2024,Closed,22-06-2024
CMP02844,CUST000529,Wrong Amount Charged,Low,27-02-2025,In Progress,Low
CMP02845,CUST003594,Fraudulent Charge,Low,27-02-2024,Pending Review,14-03-2024
CMP02846,CUST010506,Fraudulent Charge,High,27-08-2025,Closed,16-08-2023
CMP02847,CUST004090,Card Damaged,Low,20-01-2026,In Progress,23-01-2026
CMP02848,CUST006875,Card Not Received,High,09-03-2024,Closed,23-03-2024
CMP02849,CUST009589,Billing Dispute,Low,12-06-2025,In Progress,27-12-2025
CMP02850,CUST003572,Card Damaged,Low,11-05-2022,In Progress,06-12-2022
CMP02851,CUST009780,App Not Working,Low,29-05-2024,Escalated,26-06-2024
CMP02852,CUST005144,App Not Working,Medium,01-06-2022,Resolved,08-01-2022
CMP02853,CUST010852,Wrong Amount Charged,Low,17-06-2026,In Progress,24-07-2026
CMP02854,CUST009243,Interest Rate Query,Medium,28-05-2026,Escalated,16-08-2023
CMP02855,CUST006106,Fraudulent Charge,Low,10-01-2025,Pending Review,11-11-2025
CMP02856,CUST004710,Interest Rate Query,High,09-08-2023,Resolved,16-08-2023
CMP02857,CUST011507,Fraudulent Charge,High,09-06-2026,In Progress,14-06-2026
CMP02858,CUST000177,Late Fee Dispute,Critical,15-02-2023,Open,15-02-2023
CMP02859,CUST000926,Billing Dispute,Low,13-12-2025,Resolved,16-08-2023
CMP02860,CUST013057,Card Not Received,Low,08-05-2022,Resolved,16-08-2023
CMP02861,CUST014134,Billing Dispute,Low,06-04-2023,Pending Review,07-12-2023
CMP02862,CUST003410,Reward Points Missing,Low,02-12-2025,Open,20-12-2025
CMP02863,CUST001916,Reward Points Missing,Low,07-01-2022,Open,Low
CMP02864,CUST000744,Card Damaged,Critical,30-07-2022,Open,04-09-2022
CMP02865,CUST002334,Card Not Received,Low,10-07-2022,Open,14-08-2022
CMP02866,CUST001224,Billing Dispute,High,10-06-2022,Resolved,16-08-2023
CMP02867,CUST010629,Wrong Amount Charged,High,03-06-2025,Open,16-08-2023
CMP02868,CUST007364,Billing Dispute,Low,10-03-2023,Resolved,10-03-2023
CMP02869,CUST003683,Card Damaged,Critical,05-07-2025,Open,05-07-2025
CMP02870,CUST000282,Wrong Amount Charged,Medium,13-07-2023,Open,19-08-2023
CMP02871,CUST000618,Card Damaged,Critical,30-04-2025,Closed,16-08-2023
CMP02872,CUST011818,Card Damaged,Medium,14-02-2023,Closed,16-08-2023
CMP02873,CUST013183,App Not Working,Low,15-01-2023,Pending Review,16-08-2023
CMP02874,CUST002786,Late Fee Dispute,High,18-05-2025,Resolved,21-06-2025
CMP02875,CUST011563,Card Damaged,High,23-11-2023,Open,29-12-2023
CMP02876,CUST004359,Billing Dispute,Medium,06-02-2025,Closed,15-07-2025
CMP02877,CUST005891,Reward Points Missing,Low,24-04-2022,Pending Review,15-05-2022
CMP02878,CUST005737,Late Fee Dispute,Medium,13-05-2025,Escalated,20-06-2025
CMP02879,CUST001794,App Not Working,Low,14-05-2024,Open,24-06-2024
CMP02880,CUST008568,Card Not Received,Medium,29-10-2023,Open,12-07-2023
CMP02881,CUST011319,Card Not Received,Low,03-09-2024,Resolved,16-08-2023
CMP02882,CUST009784,Card Damaged,Medium,10-10-2023,Open,17-10-2023
CMP02883,CUST009356,Reward Points Missing,Medium,11-09-2022,Pending Review,20-10-2022
CMP02884,CUST014717,Statement Error,Medium,20-09-2022,Resolved,10-06-2022
CMP02885,CUST008499,Card Damaged,Low,21-12-2023,Resolved,30-12-2023
CMP02886,CUST011617,Late Fee Dispute,High,28-04-2025,Open,25-05-2025
CMP02887,CUST012155,Billing Dispute,High,01-01-2024,Escalated,10-02-2024
CMP02888,CUST002790,Statement Error,Medium,10-02-2023,Open,02-10-2023
CMP02889,CUST003911,Card Damaged,Medium,05-01-2022,Resolved,29-01-2022
CMP02890,CUST011836,Statement Error,Medium,07-01-2025,Escalated,18-02-2025
CMP02891,CUST012434,Reward Points Missing,High,06-11-2026,Open,20-06-2026
CMP02892,CUST007609,Interest Rate Query,Low,10-04-2022,Escalated,25-04-2022
CMP02893,CUST001415,Card Damaged,Medium,07-08-2023,Resolved,09-06-2023
CMP02894,CUST002597,App Not Working,Critical,17-06-2022,Pending Review,16-08-2023
CMP02895,CUST005747,Interest Rate Query,Low,24-08-2025,Resolved,28-08-2025
CMP02896,CUST012517,Statement Error,High,28-07-2025,Resolved,22-08-2025
CMP02897,CUST010787,Billing Dispute,Critical,29-01-2023,Pending Review,28-02-2023
CMP02898,CUST013507,Wrong Amount Charged,Low,04-11-2025,In Progress,11-04-2025
CMP02899,CUST014297,Card Not Received,Low,07-07-2026,Escalated,16-08-2026
CMP02900,CUST011795,Reward Points Missing,Critical,07-12-2026,Resolved,13-08-2026
CMP02901,CUST012458,Wrong Amount Charged,Critical,14-11-2025,In Progress,22-12-2025
CMP02902,CUST002633,App Not Working,High,14-07-2023,Escalated,19-07-2023
CMP02903,CUST008766,Card Not Received,Low,08-04-2024,Open,22-08-2024
CMP02904,CUST009576,Late Fee Dispute,Low,14-01-2026,In Progress,Low
CMP02905,CUST004975,Wrong Amount Charged,Low,03-07-2023,Open,20-03-2023
CMP02906,CUST006342,App Not Working,High,31-12-2022,Resolved,16-08-2023
CMP02907,CUST005186,Statement Error,High,17-10-2024,Closed,16-11-2024
CMP02908,CUST012488,Interest Rate Query,High,12-03-2023,Pending Review,16-08-2023
CMP02909,CUST011410,Reward Points Missing,Low,20-05-2024,Closed,24-05-2024
CMP02910,CUST011232,Fraudulent Charge,Low,02-06-2025,Resolved,16-08-2023
CMP02911,CUST010017,Reward Points Missing,Medium,15-05-2023,Resolved,29-06-2023
CMP02912,CUST002550,Fraudulent Charge,Medium,14-04-2022,Resolved,28-05-2022
CMP02913,CUST009104,Late Fee Dispute,Critical,20-01-2022,Escalated,13-02-2022
CMP02914,CUST004356,Late Fee Dispute,Medium,05-10-2025,Pending Review,29-05-2025
CMP02915,CUST003271,Reward Points Missing,Low,03-03-2023,In Progress,20-03-2023
CMP02916,CUST006539,Card Damaged,Critical,10-07-2024,In Progress,10-07-2024
CMP02917,CUST010390,App Not Working,High,07-04-2022,Escalated,08-09-2022
CMP02918,CUST012156,App Not Working,High,24-03-2022,Closed,30-04-2022
CMP02919,CUST006901,Interest Rate Query,Medium,30-09-2023,In Progress,11-10-2023
CMP02920,CUST008125,Wrong Amount Charged,Medium,10-01-2025,Pending Review,12-11-2025
CMP02921,CUST007623,Wrong Amount Charged,Low,17-03-2025,Pending Review,16-08-2023
CMP02922,CUST011726,Card Damaged,Low,07-05-2025,Open,07-08-2025
CMP02923,CUST004726,Reward Points Missing,Medium,16-04-2022,Open,21-05-2022
CMP02924,CUST010885,Card Damaged,Critical,02-08-2024,Closed,03-08-2024
CMP02925,CUST010801,Card Damaged,Medium,08-09-2023,Resolved,29-09-2023
CMP02926,CUST010646,App Not Working,Low,03-03-2026,In Progress,07-03-2026
CMP02927,CUST011381,Statement Error,High,06-09-2022,Open,20-09-2022
CMP02928,CUST008001,Statement Error,High,29-06-2026,Closed,16-08-2023
CMP02929,CUST002511,Fraudulent Charge,Low,03-11-2024,Open,04-03-2024
