merchant_id,category,city,state,avg_transaction_value,risk_score,onboard_date,is_flagged_risky
MER02610,Travel,Chicago,Punjab,940.9,0.45,28-11-2023,No
MER02611,Fashion,New York,Rajasthan,2083.16,0.11,16-05-2023,Yes
MER02612,Furniture,Houston,Telangana,678.23,0.11,10-11-2023,No
MER02613,Education,Coimbatore,Tamil Nadu,790.68,0.31,05-03-2023,No
MER02614,Insurance,Mumbai,Maharashtra,844.08,0.02,19-10-2025,No
MER02615,Electronics,Pune,Maharashtra,5599.46,0.02,10-08-2026,Yes
MER02616,Dining,Manchester,England,3687.59,0.93,21-04-2025,No
MER02617,Fuel,Melbourne,West Bengal,1765.58,0.6,03-06-2024,No
MER02618,Utilities,Kolkata,West Bengal,1759.64,0.14,02-02-2024,Yes
MER02619,Grocery,Singapore,Singapore,215.57,0.03,18-06-2024,No
MER02620,Online Shopping,Manchester,England,2196.84,0.84,19-02-2025,Yes
MER02621,Electronics,Chicago,Punjab,895.35,0.45,31-07-2023,Yes
MER02622,Entertainment,Mumbai,Maharashtra,1995.04,0.03,23-09-2024,No
MER02623,Healthcare,New York,Rajasthan,3768.09,0.7,25-07-2026,No
MER02624,Fuel,Pune,Andhra Pradesh,193.13,0.03,05-02-2021,No
MER02625,Entertainment,Chennai,Tamil Nadu,1968.21,0.69,27-06-2023,No
MER02626,Online Shopping,Kolkata,West Bengal,1761.15,0.08,09-01-2026,No
MER02627,Dining,Pune,Andhra Pradesh,563.28,0.98,22-02-2025,Yes
MER02628,Furniture,Bengaluru,Karnataka,2179.36,0.48,24-01-2026,No
MER02629,Dining,Pune,Maharashtra,1718.62,0.89,15-08-2024,No
MER02630,Dining,Los Angeles,Manipur,3016.18,0.99,09-01-2023,No
MER02631,Online Shopping,Toronto,Ontario,334.46,0.03,16-08-2025,No
MER02632,Online Shopping,Delhi,Delhi,1272.56,0.03,29-12-2023,No
MER02633,Fashion,Coimbatore,Tamil Nadu,12463.25,0.01,09-01-2021,No
MER02634,Education,Hyderabad,Telangana,2437.73,0.03,06-06-2025,Yes
MER02635,Fashion,Kolkata,West Bengal,2405.91,0.6,26-02-2025,No
MER02636,Utilities,Pune,England,865.07,0.74,09-07-2021,No
MER02637,Online Shopping,Chennai,Tamil Nadu,297.18,0.68,28-05-2025,No
MER02638,Fashion,Bengaluru,Karnataka,6071.34,0.65,25-09-2023,Yes
MER02639,Fashion,Houston,Telangana,322.92,0.88,09-01-2021,No
MER02640,Fuel,New York,Rajasthan,9941.49,0.87,07-09-2025,No
MER02641,Insurance,Tokyo,Nagaland,368.85,0.84,31-07-2021,No
MER02642,Insurance,Hyderabad,Telangana,474.85,0.39,14-08-2026,No
MER02643,Entertainment,Sydney,Odisha,837.4,0.1,04-12-2023,No
MER02644,Furniture,London,England,1536.42,0.9,10-03-2025,No
MER02645,Automobile,Kolkata,West Bengal,3225.12,0.58,27-04-2021,No
MER02646,Education,Chicago,Punjab,100.07,0.62,05-03-2026,No
MER02647,Travel,Pune,Maharashtra,988.91,0.03,06-12-2025,No
MER02648,Insurance,Los Angeles,Manipur,100.07,0.23,09-09-2022,No
MER02649,Furniture,Dubai,Dubai,2017.77,0.08,30-08-2022,No
MER02650,Utilities,Manchester,England,2581.2,0.21,01-01-2026,No
MER02651,Travel,Phoenix,Andhra Pradesh,1113.15,0.32,02-06-2024,No
MER02652,Fashion,Dubai,Dubai,505.4,0.02,10-09-2025,Yes
MER02653,Insurance,Chennai,Tamil Nadu,830.61,0.25,11-10-2022,No
MER02654,Insurance,Pune,Maharashtra,2233.06,0.44,25-09-2021,No
MER02655,Jewelry,London,England,1463.16,0.59,07-07-2024,Yes
MER02656,Fuel,Phoenix,Andhra Pradesh,2820.66,0.03,07-02-2024,Yes
MER02657,Grocery,London,England,592.24,0.15,18-02-2024,Yes
MER02658,Grocery,Pune,Maharashtra,3790.14,0.27,20-02-2022,No
MER02659,Travel,Toronto,Ontario,438.93,0.84,17-01-2021,No
MER02660,Dining,Tokyo,Nagaland,900.7,0.03,16-07-2022,No
MER02661,Grocery,Los Angeles,Manipur,1889.1,0.03,09-06-2024,No
MER02662,Fuel,Chicago,Punjab,2770.16,0.27,07-09-2022,No
MER02663,Electronics,Pune,England,718.99,0.41,08-08-2022,No
MER02664,Education,Hyderabad,Telangana,6017.63,0.34,16-04-2023,No
MER02665,Fuel,Mumbai,Maharashtra,2549.11,0.63,26-08-2024,No
MER02666,Education,Toronto,Ontario,590.97,0.26,22-08-2024,No
MER02667,Utilities,Mumbai,Maharashtra,2687.54,0.03,14-05-2023,Yes
MER02668,Automobile,London,England,2483.65,0.03,28-08-2021,No
MER02669,Automobile,Mumbai,Maharashtra,2894.18,0.79,17-09-2025,Yes
MER02670,Utilities,Hyderabad,Telangana,5051.04,0.05,26-12-2024,No
MER02671,Healthcare,Delhi,Delhi,2587.63,0.76,14-09-2023,No
MER02672,Fuel,Mumbai,Maharashtra,967.45,0.65,24-09-2021,Yes
MER02673,Jewelry,Los Angeles,Manipur,3226.23,0.41,28-03-2024,No
MER02674,Dining,Pune,Delhi,100.07,0.35,25-07-2025,No
MER02675,Furniture,Vancouver,Goa,1807.85,0.29,22-09-2021,Yes
MER02676,Insurance,Pune,Punjab,973.39,0.45,11-09-2023,No
MER02677,Jewelry,Tokyo,Nagaland,5177.86,0.55,04-12-2023,No
MER02678,Travel,New York,Rajasthan,1537.98,0.82,23-01-2022,No
MER02679,Online Shopping,Vancouver,Goa,2078.28,0.2,29-12-2021,No
MER02680,Fashion,Kolkata,West Bengal,1173.53,0.78,05-12-2023,No
MER02681,Online Shopping,Manchester,England,3135.68,0.26,25-01-2021,No
MER02682,Fuel,Toronto,Ontario,934.18,0.03,01-11-2022,No
MER02683,Travel,Sydney,Odisha,3428.15,0.85,06-04-2025,Yes
MER02684,Automobile,Los Angeles,Manipur,328.45,0.1,15-07-2025,No
MER02685,Automobile,Houston,Telangana,2568.6,0.88,20-12-2022,No
MER02686,Fuel,Phoenix,Andhra Pradesh,1395.9,0.54,15-01-2024,Yes
MER02687,Healthcare,Pune,Maharashtra,2499.65,0.64,24-01-2022,No
MER02688,Automobile,Vancouver,Goa,1615.99,0.11,07-11-2025,No
MER02689,Utilities,Pune,Rajasthan,388.45,0.81,25-05-2024,Yes
MER02690,Entertainment,Chicago,Punjab,1396.32,0.61,03-12-2021,Yes
MER02691,Jewelry,Tokyo,Nagaland,6779.77,0.67,07-05-2023,No
MER02692,Utilities,London,England,2911.69,0.89,16-04-2021,Yes
MER02693,Dining,Dubai,Dubai,813.89,0.43,30-06-2023,No
MER02694,Insurance,Dubai,Dubai,5868.89,0.05,13-07-2026,No
MER02695,Automobile,Tokyo,Nagaland,3118.7,0.59,04-04-2023,No
MER02696,Dining,Bengaluru,Karnataka,1006.52,0.03,17-02-2025,No
MER02697,Travel,Manchester,England,100.07,0.54,12-02-2021,Yes
MER02698,Insurance,Pune,Maharashtra,1212.64,0.01,29-11-2021,Yes
MER02699,Utilities,Mumbai,Maharashtra,303.38,0.31,16-04-2021,No
MER02700,Fashion,Mumbai,Maharashtra,3380.1,0.05,13-01-2023,No
MER02701,Dining,Singapore,Singapore,524.11,0.47,14-03-2024,Yes
MER02702,Online Shopping,Singapore,Singapore,1325.12,0.58,18-05-2025,Yes
MER02703,Fuel,Mumbai,Maharashtra,2525.61,0.69,22-08-2025,No
MER02704,Fuel,Kolkata,West Bengal,5482.79,0.44,21-10-2025,No
MER02705,Entertainment,Pune,Maharashtra,229.56,0.53,04-12-2022,Yes
MER02706,Grocery,Dubai,Dubai,1099.22,0.13,01-06-2025,Yes
MER02707,Online Shopping,Chicago,Punjab,2007.19,0.94,10-12-2021,No
MER02708,Fashion,Toronto,Ontario,3121.99,0.57,28-03-2021,No
MER02709,Education,Dubai,Dubai,5174.87,0.2,04-04-2023,Yes
MER02710,Entertainment,Delhi,Delhi,100.99,0.03,13-02-2024,No
MER02711,Jewelry,Los Angeles,Manipur,2076.45,0.43,19-01-2021,No
MER02712,Utilities,London,England,100.07,0.32,10-06-2025,Yes
MER02713,Fuel,Melbourne,West Bengal,3195.32,0.8,07-09-2021,No
MER02714,Electronics,Toronto,Ontario,424.25,0.83,16-02-2026,No
MER02715,Healthcare,Mumbai,Maharashtra,4600.38,0.03,15-03-2025,No
MER02716,Online Shopping,Houston,Telangana,437.13,0.54,08-04-2023,No
MER02717,Education,Chennai,Tamil Nadu,2990.64,0.34,25-05-2021,Yes
MER02718,Grocery,Bengaluru,Karnataka,783.02,0.38,09-03-2024,No
MER02719,Electronics,Houston,Telangana,1729.52,0.36,14-08-2024,No
MER02720,Fuel,Kolkata,West Bengal,1975.2,0.92,02-05-2022,No
MER02721,Fuel,New York,Rajasthan,563.26,0.01,29-12-2021,Yes
MER02722,Online Shopping,Hyderabad,Telangana,809.63,0.7,18-06-2023,No
MER02723,Grocery,Singapore,Singapore,327.47,0.6,06-05-2022,Yes
MER02724,Furniture,Delhi,Delhi,110.61,0.02,08-12-2022,No
MER02725,Entertainment,London,England,647.47,0.95,25-12-2022,No
MER02726,Automobile,Coimbatore,Tamil Nadu,1551.35,0.39,10-12-2021,No
MER02727,Entertainment,London,England,2600.71,0.04,14-06-2021,Yes
MER02728,Healthcare,Mumbai,Maharashtra,3255.49,0.08,27-06-2022,Yes
MER02729,Online Shopping,Pune,Maharashtra,244.64,0.06,24-01-2025,No
MER02730,Fashion,Toronto,Ontario,736.04,0.87,19-05-2021,No
MER02731,Dining,Bengaluru,Karnataka,3041.3,0.75,15-09-2024,Yes
MER02732,Fashion,Mumbai,Maharashtra,1411.2,0.85,31-01-2023,No
MER02733,Utilities,Pune,Telangana,502.24,0.95,06-08-2026,No
MER02734,Healthcare,Singapore,Singapore,1095.86,0.94,02-01-2024,No
MER02735,Automobile,Pune,England,729.52,0.03,26-03-2024,No
MER02736,Fashion,Pune,Goa,203.96,0.85,12-01-2024,Yes
MER02737,Education,Melbourne,West Bengal,2984.69,0.54,07-09-2023,No
MER02738,Electronics,Delhi,Delhi,789.76,0.35,18-05-2024,No
MER02739,Travel,Vancouver,Goa,5905.63,0.82,16-09-2023,No
MER02740,Fuel,Toronto,Ontario,4480.75,0.42,21-07-2023,No
MER02741,Online Shopping,Pune,Telangana,2619.52,0.06,15-09-2023,No
MER02742,Dining,Singapore,Singapore,890.93,0.12,23-05-2025,No
MER02743,Fuel,Sydney,Odisha,756.8,0.6,09-06-2022,No
MER02744,Fashion,Houston,Telangana,100.07,0.42,02-01-2022,No
MER02745,Grocery,Singapore,Singapore,100.07,0.64,24-04-2026,Yes
MER02746,Insurance,Pune,Maharashtra,4728.47,0.2,10-11-2023,No
MER02747,Travel,Hyderabad,Telangana,363.63,0.77,11-10-2023,No
MER02748,Utilities,Coimbatore,Tamil Nadu,2678.1,0.67,01-03-2026,Yes
MER02749,Dining,Sydney,Odisha,1987.82,0,16-03-2021,No
MER02750,Furniture,Vancouver,Goa,3382.9,0.83,15-01-2026,No
MER02751,Furniture,Singapore,Singapore,1663.9,0.04,10-08-2026,No
MER02752,Dining,Pune,Nagaland,2086.02,0.42,21-12-2023,Yes
MER02753,Online Shopping,Vancouver,Goa,6679.7,0.2,12-10-2023,Yes
MER02754,Insurance,Dubai,Dubai,292.94,0.26,03-12-2021,No
MER02755,Fashion,Chennai,Tamil Nadu,321.56,0.2,07-04-2024,Yes
MER02756,Education,Sydney,Odisha,1100.46,0.65,23-04-2026,Yes
MER02757,Healthcare,Toronto,Ontario,1380.1,0.36,26-05-2026,No
MER02758,Utilities,Phoenix,Andhra Pradesh,545.97,0.48,16-03-2026,No
MER02759,Fashion,Vancouver,Goa,272.57,0.03,08-01-2023,No
MER02760,Entertainment,Coimbatore,Tamil Nadu,144.85,0.23,04-05-2022,No
MER02761,Education,Dubai,Dubai,2992.87,0.1,25-03-2023,Yes
MER02762,Utilities,Coimbatore,Tamil Nadu,1427.4,0.85,21-02-2022,No
MER02763,Automobile,Houston,Telangana,3808.16,0.77,31-03-2021,No
MER02764,Automobile,Melbourne,West Bengal,995.19,0.98,09-07-2022,No
MER02765,Online Shopping,London,England,2531.05,0.03,02-04-2021,No
MER02766,Healthcare,Bengaluru,Karnataka,1440.9,0.03,31-08-2022,No
MER02767,Travel,Pune,Ontario,1993.86,0.04,18-10-2021,No
MER02768,Jewelry,London,England,1024.7,0.43,04-11-2026,Yes
MER02769,Education,Pune,Maharashtra,269.31,0.89,22-10-2024,No
MER02770,Travel,Toronto,Ontario,5989.07,0.02,05-08-2021,No
MER02771,Dining,Coimbatore,Tamil Nadu,100.07,0.9,03-06-2025,No
MER02772,Education,Dubai,Dubai,847.62,0.57,17-06-2026,Yes
MER02773,Automobile,Toronto,Ontario,6473.93,0.2,08-11-2021,No
MER02774,Electronics,Coimbatore,Tamil Nadu,814.75,0.67,14-08-2026,No
MER02775,Grocery,Sydney,Odisha,1270.34,0.9,13-04-2023,Yes
MER02776,Grocery,London,England,100.07,0.4,28-05-2022,No
MER02777,Electronics,Tokyo,Nagaland,839.24,0.44,27-03-2025,Yes
MER02778,Fuel,Pune,West Bengal,884.63,0.99,02-07-2023,Yes
MER02779,Dining,Mumbai,Maharashtra,1155.54,0.11,07-08-2025,Yes
MER02780,Utilities,Pune,Maharashtra,100.07,0.45,05-11-2022,No
MER02781,Utilities,Los Angeles,Manipur,363.9,0.6,19-08-2021,No
MER02782,Dining,Kolkata,West Bengal,135.29,0.03,11-12-2021,Yes
MER02783,Education,Vancouver,Goa,5130.5,0.76,06-09-2021,Yes
MER02784,Dining,Pune,Odisha,971.4,1,24-08-2025,No
MER02785,Furniture,Tokyo,Nagaland,314.48,0.11,04-02-2023,No
MER02786,Education,Tokyo,Nagaland,2947.34,0.51,09-11-2021,Yes
MER02787,Dining,Hyderabad,Telangana,799.29,0.94,21-02-2021,Yes
MER02788,Grocery,Pune,Maharashtra,500.96,0.11,22-10-2022,No
MER02789,Travel,Pune,Maharashtra,6672.76,0.03,22-10-2025,Yes
MER02790,Healthcare,Tokyo,Nagaland,5165.08,0.65,01-05-2026,No
MER02791,Fashion,Coimbatore,Tamil Nadu,323.53,0.15,01-03-2024,Yes
MER02792,Fashion,Bengaluru,Karnataka,4690.93,0.46,09-02-2024,No
MER02793,Jewelry,Melbourne,West Bengal,4530.39,0.91,11-07-2024,Yes
MER02794,Utilities,Toronto,Ontario,100.07,0.54,09-03-2026,Yes
MER02795,Online Shopping,Los Angeles,Manipur,1608.93,0.67,07-10-2022,No
MER02796,Jewelry,Mumbai,Maharashtra,590.37,0.39,19-05-2022,No
MER02797,Grocery,Hyderabad,Telangana,358.82,0.42,10-07-2021,Yes
MER02798,Automobile,Pune,Punjab,1964.68,0.58,17-08-2022,No
MER02799,Fashion,Singapore,Singapore,3551.46,0.39,23-05-2021,Yes
MER02800,Dining,New York,Rajasthan,2433.64,0.33,05-09-2024,No
MER02801,Education,Mumbai,Maharashtra,498.86,0.06,18-05-2026,No
MER02802,Healthcare,Manchester,England,785.03,0.03,13-08-2023,No
MER02803,Insurance,New York,Rajasthan,1681.16,0.11,23-02-2021,Yes
MER02804,Fashion,Pune,Maharashtra,2061.62,0.57,20-06-2023,No
MER02805,Utilities,Sydney,Odisha,249.99,0.32,06-12-2022,No
MER02806,Jewelry,Melbourne,West Bengal,2004.1,0.81,20-05-2021,No
MER02807,Dining,Vancouver,Goa,2766.03,0.11,24-02-2023,No
MER02808,Online Shopping,Manchester,England,500.22,0.93,25-12-2023,No
MER02809,Fashion,London,England,665.31,0.79,30-01-2023,Yes
MER02810,Fashion,Toronto,Ontario,100.07,0.74,16-05-2024,No
MER02811,Dining,Coimbatore,Tamil Nadu,100.07,0.37,29-06-2026,Yes
MER02812,Grocery,New York,Rajasthan,1145.18,0.32,14-09-2024,No
MER02813,Dining,London,England,1612.48,0.43,03-06-2026,Yes
MER02814,Utilities,Vancouver,Goa,2676.99,0.39,16-02-2026,No
MER02815,Grocery,Chennai,Tamil Nadu,1028.71,0.98,18-10-2021,Yes
MER02816,Automobile,Hyderabad,Telangana,323.1,0.07,09-06-2025,No
MER02817,Electronics,Singapore,Singapore,2224.49,0.25,18-10-2024,No
MER02818,Education,Manchester,England,2300.87,0.03,22-05-2022,No
MER02819,Furniture,Pune,Maharashtra,703.69,0.5,27-09-2023,No
MER02820,Travel,Phoenix,Andhra Pradesh,171.73,0.59,20-02-2022,Yes
MER02821,Fashion,Vancouver,Goa,2289.36,0.45,05-06-2026,Yes
MER02822,Education,Singapore,Singapore,2530.91,0.86,14-01-2021,No
MER02823,Dining,Coimbatore,Tamil Nadu,152.82,0.83,08-02-2023,No
MER02824,Utilities,Melbourne,West Bengal,2463.01,0.26,09-08-2024,No
MER02825,Education,Melbourne,West Bengal,5691.42,0.82,21-05-2025,No
MER02826,Electronics,Sydney,Odisha,493.94,0.98,08-12-2023,No
MER02827,Travel,New York,Rajasthan,1573.46,0.69,30-03-2025,No
MER02828,Travel,Melbourne,West Bengal,2486.57,0.8,12-10-2021,Yes
MER02829,Education,Pune,West Bengal,622.94,0.34,17-08-2026,Yes
MER02830,Furniture,Tokyo,Nagaland,2885.02,0.17,04-12-2021,No
MER02831,Jewelry,Tokyo,Nagaland,4151.25,0.65,28-04-2023,No
MER02832,Utilities,London,England,3469.95,0.23,24-03-2021,No
MER02833,Education,Pune,Maharashtra,699.24,0.33,05-05-2022,Yes
MER02834,Automobile,Hyderabad,Telangana,3361.49,0.34,06-04-2025,Yes
MER02835,Grocery,Los Angeles,Manipur,1166.63,0.59,24-03-2021,No
MER02836,Grocery,Bengaluru,Karnataka,719.76,0.7,14-08-2026,No
MER02837,Fashion,Toronto,Ontario,467.78,0.54,29-03-2022,Yes
MER02838,Online Shopping,Singapore,Singapore,100.07,0.04,28-04-2025,No
MER02839,Jewelry,Toronto,Ontario,1213.38,0.7,07-06-2022,No
MER02840,Healthcare,Tokyo,Nagaland,4115.82,0.01,08-03-2021,No
MER02841,Automobile,Pune,Maharashtra,100.07,0.85,22-12-2021,No
MER02842,Travel,Sydney,Odisha,100.07,0,16-06-2023,No
MER02843,Insurance,Vancouver,Goa,333.1,0.6,23-06-2022,Yes
MER02844,Electronics,Mumbai,Maharashtra,135.44,0.36,28-06-2025,No
MER02845,Online Shopping,Hyderabad,Telangana,10716.46,0.33,07-07-2023,No
MER02846,Online Shopping,Coimbatore,Tamil Nadu,252.76,0.03,06-06-2021,No
MER02847,Education,Coimbatore,Tamil Nadu,1338.09,0.28,01-06-2025,Yes
MER02848,Grocery,Dubai,Dubai,4313.8,0.9,11-07-2025,No
MER02849,Dining,Vancouver,Goa,100.07,0.64,30-01-2021,Yes
MER02850,Entertainment,Pune,West Bengal,1374.2,0.69,10-08-2026,No
MER02851,Utilities,Dubai,Dubai,1987.57,0.01,22-10-2021,No
MER02852,Travel,Chicago,Punjab,2086.92,0.88,27-03-2023,No
MER02853,Utilities,Sydney,Odisha,332.67,0.74,04-11-2023,Yes
MER02854,Grocery,Vancouver,Goa,770.68,0.62,05-08-2023,No
MER02855,Furniture,Singapore,Singapore,816.16,0.27,23-02-2025,No
MER02856,Healthcare,Los Angeles,Manipur,1050.04,0.03,15-02-2022,No
MER02857,Entertainment,Delhi,Delhi,740.18,0.27,29-06-2022,No
MER02858,Fashion,Chicago,Punjab,679.36,0.75,11-08-2022,No
MER02859,Furniture,London,England,976.34,0.47,15-07-2026,No
MER02860,Electronics,Vancouver,Goa,1053.58,0,25-12-2021,No
MER02861,Insurance,Sydney,Odisha,1435.83,1,27-02-2025,Yes
MER02862,Electronics,Los Angeles,Manipur,481.2,0.03,13-07-2025,Yes
MER02863,Fashion,Sydney,Odisha,3205.52,0.03,06-09-2021,No
MER02864,Utilities,Chennai,Tamil Nadu,4041.79,0.53,13-05-2023,No
MER02865,Fuel,Los Angeles,Manipur,670.48,0.44,25-05-2026,No
MER02866,Dining,New York,Rajasthan,363.18,0.36,07-12-2021,No
MER02867,Education,Chicago,Punjab,2662.51,0.99,27-03-2025,No
MER02868,Education,Manchester,England,5260.5,0.31,17-08-2022,No
MER02869,Education,Melbourne,West Bengal,171.56,0.3,16-06-2026,Yes
MER02870,Grocery,Chicago,Punjab,129.08,0.35,25-09-2023,No
MER02871,Furniture,New York,Rajasthan,505.27,0.99,26-08-2021,No
MER02872,Fashion,New York,Rajasthan,2409.05,0.71,13-04-2021,No
MER02873,Insurance,Mumbai,Maharashtra,6792.34,0.4,10-07-2023,No
MER02874,Healthcare,Sydney,Odisha,2875.64,0.03,24-01-2026,Yes
MER02875,Utilities,Tokyo,Nagaland,1802.1,0.07,07-01-2024,No
MER02876,Insurance,Dubai,Dubai,2511.61,0.03,12-06-2023,Yes
MER02877,Online Shopping,Los Angeles,Manipur,624.54,0.33,10-11-2025,Yes
MER02878,Furniture,Pune,Maharashtra,2433.05,0.03,07-04-2022,Yes
MER02879,Furniture,Chicago,Punjab,875.58,0.62,23-02-2021,No
MER02880,Travel,Delhi,Delhi,603.14,0.95,28-02-2024,Yes
MER02881,Furniture,Los Angeles,Manipur,639.83,0.97,21-03-2025,Yes
MER02882,Fashion,Delhi,Delhi,2303.96,0.06,25-07-2026,No
MER02883,Healthcare,London,England,3015.37,0.12,01-12-2023,No
MER02884,Automobile,Delhi,Delhi,1843.6,0.62,07-10-2021,No
MER02885,Fashion,Chicago,Punjab,231.97,0.77,07-05-2021,No
MER02886,Automobile,Dubai,Dubai,177.5,0.82,27-10-2023,Yes
MER02887,Grocery,Toronto,Ontario,589.67,0.39,18-03-2023,No
MER02888,Utilities,Tokyo,Nagaland,775.06,0.41,12-02-2024,Yes
MER02889,Furniture,London,England,1137.78,0.09,29-06-2025,No
MER02890,Electronics,London,England,258.15,0.06,12-04-2025,Yes
MER02891,Jewelry,Pune,West Bengal,2683.12,0.12,20-11-2025,No
MER02892,Fashion,Houston,Telangana,2586.11,0.14,02-08-2022,No
MER02893,Furniture,Kolkata,West Bengal,951.37,0.03,31-12-2025,No
MER02894,Healthcare,London,England,1755.66,0.1,29-08-2024,Yes
MER02895,Automobile,Pune,Maharashtra,312.76,0.5,25-05-2026,No
MER02896,Grocery,Pune,West Bengal,1173.03,0.39,27-10-2023,No
MER02897,Jewelry,Dubai,Dubai,3997.74,0.84,17-10-2023,Yes
MER02898,Jewelry,Phoenix,Andhra Pradesh,2261.28,0.05,28-02-2024,No
MER02899,Online Shopping,Pune,England,319.5,0.03,16-08-2026,No
MER02900,Education,Tokyo,Nagaland,3862.2,0.29,12-04-2022,No
MER02901,Healthcare,Hyderabad,Telangana,2383.22,0.81,10-10-2021,Yes
MER02902,Utilities,Pune,Maharashtra,1306.82,0.59,03-05-2025,Yes
MER02903,Furniture,Chennai,Tamil Nadu,2455.9,0.18,18-08-2023,No
MER02904,Education,Delhi,Delhi,479.47,0.12,12-04-2025,No
MER02905,Utilities,Chennai,Tamil Nadu,1699.18,0.8,05-11-2021,No
MER02906,Utilities,Hyderabad,Telangana,2024.29,0.37,08-06-2025,No
MER02907,Healthcare,Chennai,Tamil Nadu,5355.1,0.54,25-09-2022,No
MER02908,Education,Chennai,Tamil Nadu,238.47,0.88,13-01-2025,No
MER02909,Healthcare,Toronto,Ontario,1039.31,0.59,08-06-2023,Yes
MER02910,Insurance,Chicago,Punjab,5623.37,0.14,23-12-2021,Yes
MER02911,Entertainment,London,England,589.81,0.4,19-06-2026,No
MER02912,Utilities,Manchester,England,3455.44,0.91,05-08-2025,No
MER02913,Fuel,Melbourne,West Bengal,103.21,0.22,19-04-2022,No
MER02914,Furniture,Dubai,Dubai,152.45,0.65,23-04-2023,No
MER02915,Education,Phoenix,Andhra Pradesh,893.87,0.09,11-02-2023,No
MER02916,Electronics,Hyderabad,Telangana,3026.38,0.62,14-09-2021,Yes
MER02917,Fashion,Tokyo,Nagaland,319.95,0.91,30-10-2023,No
MER02918,Furniture,Vancouver,Goa,1065.3,0.67,30-01-2022,No
MER02919,Dining,Pune,Maharashtra,381.9,0.84,03-04-2023,No
MER02920,Utilities,Mumbai,Maharashtra,100.07,0.63,01-03-2026,No
MER02921,Grocery,Hyderabad,Telangana,1498.31,0.35,03-12-2024,No
MER02922,Furniture,Manchester,England,868.79,0.5,17-09-2024,Yes
MER02923,Travel,Melbourne,West Bengal,100.07,0.23,29-12-2023,No
MER02924,Jewelry,Mumbai,Maharashtra,1100.09,0.85,27-03-2021,No
MER02925,Utilities,Hyderabad,Telangana,2514.99,0.03,10-01-2022,No
MER02926,Travel,Pune,Maharashtra,354.34,0.43,08-12-2021,Yes
MER02927,Electronics,Kolkata,West Bengal,1406.29,0.82,11-03-2022,Yes
MER02928,Utilities,Melbourne,West Bengal,742.39,0.17,25-08-2023,No
MER02929,Fuel,Melbourne,West Bengal,1051.63,0.7,18-02-2022,No
MER02930,Utilities,Sydney,Odisha,3546.95,0.23,27-08-2021,Yes
MER02931,Grocery,Vancouver,Goa,5410.82,0.03,09-10-2021,No
MER02932,Grocery,Hyderabad,Telangana,656.73,0.84,08-10-2024,No
MER02933,Online Shopping,Los Angeles,Manipur,100.07,0.95,06-05-2026,No
MER02934,Fashion,Pune,Maharashtra,2358.21,0.05,25-02-2021,Yes
MER02935,Entertainment,Bengaluru,Karnataka,3796.48,0.52,15-03-2022,Yes
MER02936,Electronics,Sydney,Odisha,4686.11,0.04,24-09-2025,No
MER02937,Fashion,Kolkata,West Bengal,1362.19,0.45,02-08-2022,Yes
MER02938,Utilities,Dubai,Dubai,8199.77,0.76,05-08-2026,No
MER02939,Fashion,Coimbatore,Tamil Nadu,100.07,0.96,16-05-2026,No
MER02940,Insurance,Dubai,Dubai,1512.34,0.21,14-09-2024,No
MER02941,Furniture,Pune,Rajasthan,1661.91,0.21,29-04-2024,No
MER02942,Grocery,Toronto,Ontario,2303.73,0.76,18-05-2026,Yes
MER02943,Fashion,Manchester,England,1036.22,0.75,09-11-2021,No
MER02944,Healthcare,Vancouver,Goa,2269.68,0.87,12-11-2023,Yes
MER02945,Insurance,Chennai,Tamil Nadu,1544.27,0.91,02-04-2024,No
MER02946,Dining,Pune,Odisha,172.16,0.91,28-09-2024,Yes
MER02947,Dining,Mumbai,Maharashtra,3930.96,0.51,13-08-2021,No
MER02948,Utilities,Singapore,Singapore,5741.74,0.95,28-02-2021,No
MER02949,Fashion,Dubai,Dubai,153.16,0.03,13-10-2025,No
MER02950,Grocery,Chicago,Punjab,3214.28,0.37,21-05-2025,No
MER02951,Fuel,New York,Rajasthan,1074.91,0.51,25-08-2024,Yes
MER02952,Fashion,Tokyo,Nagaland,1862,0.44,17-09-2025,Yes
MER02953,Education,Hyderabad,Telangana,1486.27,0.75,17-08-2026,No
MER02954,Travel,Pune,Maharashtra,1702.85,0.92,08-12-2026,Yes
MER02955,Education,Toronto,Ontario,1467.13,0.79,02-07-2022,No
MER02956,Grocery,London,England,3939.76,0.6,05-05-2023,Yes
MER02957,Travel,Pune,England,100.07,0.73,17-07-2022,No
MER02958,Fuel,Chennai,Tamil Nadu,1164.23,0.56,17-12-2025,No
MER02959,Dining,New York,Rajasthan,2433.15,0.97,11-12-2021,No
MER02960,Automobile,Melbourne,West Bengal,6807.55,0.27,06-03-2023,Yes
MER02961,Fuel,Tokyo,Nagaland,267.43,0.08,07-01-2025,No
